id,loc
5918058,"УБ — Сонгинохайрхан, Орбит"
7586102,"Дархан-Уул, Дархан-Уул"
7403531,УБ — Сүхбаатар
7403531,УБ — Сүхбаатар
7443559,"Орхон, Орхон"
7615979,УБ — Сүхбаатар
7609584,УБ — Сүхбаатар
7610226,"УБ — Баянгол, 3, 4 хороолол"
7592184,"УБ — Баянгол, 3, 4 хороолол"
6802795,"УБ — Сонгинохайрхан, 5 шар"
7617064,"УБ — Баянгол, 6-р бичил"
6802795,"УБ — Сонгинохайрхан, 5 шар"
7537111,"УБ — Баянзүрх, 16-р хороолол"
6899511,"УБ — Баянзүрх, Амгалан"
7498196,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
7532984,УБ — Сүхбаатар
7556597,"УБ — Сонгинохайрхан, Ханын материал"
7562980,УБ — Сүхбаатар
7614696,"УБ — Сонгинохайрхан, 21-р хороолол"
7281338,"УБ — Сонгинохайрхан, 1-р хороолол"
7476510,УБ — Сүхбаатар
7584041,"УБ — Сонгинохайрхан, 5 шар"
7613257,"УБ — Сонгинохайрхан, 1-р хороолол"
7613257,"УБ — Сонгинохайрхан, 1-р хороолол"
7613257,"УБ — Сонгинохайрхан, 1-р хороолол"
7581600,УБ — Сүхбаатар
7543971,"УБ — Баянгол, Баруун 4 зам"
7613133,"УБ — Сонгинохайрхан, 1-р хороолол"
7619418,"УБ — Баянгол, Ханбүргэдэй"
7098873,"УБ — Баянзүрх, Сансар"
7504443,"УБ — Баянзүрх, Баянзүрх, Хороо 8"
7568231,УБ — Сүхбаатар
7617195,УБ — Сүхбаатар
7592585,"УБ — Баянзүрх, 16-р хороолол"
7021614,"УБ — Баянгол, Төмөр зам"
7631828,"УБ — Баянгол, 3, 4 хороолол"
7356596,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
7609941,"УБ — Баянзүрх, Баянзүрх, Хороо 8"
7417658,"УБ — Баянзүрх, 16-р хороолол"
7576111,"УБ — Баянгол, 3, 4 хороолол"
6866183,"УБ — Сонгинохайрхан, 1-р хороолол"
7374556,УБ — Сүхбаатар
7352240,УБ — Сүхбаатар
7463954,"УБ — Сонгинохайрхан, 21-р хороолол"
7634714,"УБ — Баянгол, 6-р бичил"
7634714,"УБ — Баянгол, 6-р бичил"
7625210,"УБ — Баянгол, Баянгол, Хороо 9"
7050837,"УБ — Баянзүрх, 13-р хороолол"
7576072,"УБ — Баянгол, 6-р бичил"
7597940,"УБ — Сүхбаатар, 11-р хороолол"
7435381,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
7624925,УБ — Сүхбаатар
7590765,"УБ — Сүхбаатар, 11-р хороолол"
7590765,"УБ — Баянгол, 3, 4 хороолол"
7564720,"УБ — Сүхбаатар, 11-р хороолол"
7535619,УБ — Сүхбаатар
7591888,"УБ — Баянгол, Баянгол, Хороо 17"
7591888,"УБ — Баянгол, Баянгол, Хороо 17"
7591888,"УБ — Баянгол, Баянгол, Хороо 17"
7587967,УБ — Сүхбаатар
7468178,"УБ — Чингэлтэй, Чингэлтэй, Хороо 6"
7578045,УБ — Сүхбаатар
7537609,УБ — Сүхбаатар
7606556,УБ — Сүхбаатар
7550600,"УБ — Сүхбаатар, Бага тойрог"
7575220,УБ — Сүхбаатар
7289072,"УБ — Сүхбаатар, Сүхбаатар, Хороо 7"
7436089,УБ — Сүхбаатар
7473731,"УБ — Баянзүрх, 13-р хороолол"
7571303,"УБ — Сүхбаатар, 11-р хороолол"
7171448,"УБ — Баянзүрх, 13-р хороолол"
7530416,"УБ — Сүхбаатар, 11-р хороолол"
7308440,УБ — Сүхбаатар
7615762,УБ — Сүхбаатар
7547341,"УБ — Баянгол, 3, 4 хороолол"
7508636,"УБ — Баянзүрх, Амгалан"
7088511,"УБ — Сонгинохайрхан, 1-р хороолол"
7225948,УБ — Баянгол
7532087,"УБ — Баянгол, 10-р хороолол"
7554598,"УБ — Баянгол, 6-р бичил"
7630185,"УБ — Баянгол, 6-р бичил"
7566163,"УБ — Баянгол, 6-р бичил"
7559072,"УБ — Сүхбаатар, 100 айл"
7549168,"УБ — Сүхбаатар, 100 айл"
7532124,"УБ — Сонгинохайрхан, 1-р хороолол"
7523840,"УБ — Сонгинохайрхан, 1-р хороолол"
7571773,УБ — Сүхбаатар
7620845,"УБ — Сонгинохайрхан, 1-р хороолол"
7600236,"УБ — Сүхбаатар, Бага тойрог"
7637002,"УБ — Сонгинохайрхан, 1-р хороолол"
7359991,"УБ — Сонгинохайрхан, 1-р хороолол"
7491760,"УБ — Сүхбаатар, Сүхбаатар, Хороо 6"
7560151,"УБ — Сонгинохайрхан, 1-р хороолол"
7256483,УБ — Сүхбаатар
7569955,"УБ — Баянгол, 3, 4 хороолол"
7397220,УБ — Сүхбаатар
7632233,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
7508299,"УБ — Баянзүрх, 13-р хороолол"
7609373,"УБ — Сүхбаатар, 11-р хороолол"
7365279,"УБ — Сонгинохайрхан, 1-р хороолол"
7381805,"УБ — Сүхбаатар, 11-р хороолол"
7462213,"УБ — Баянзүрх, 13-р хороолол"
7606896,"УБ — Сүхбаатар, 11-р хороолол"
7549853,"УБ — Сүхбаатар, 5-р хороолол"
7548670,"УБ — Чингэлтэй, Чингэлтэй, Хороо 6"
6892098,"УБ — Баянгол, Төмөр зам"
3425289,"УБ — Сүхбаатар, 11-р хороолол"
520808,"УБ — Сүхбаатар, 11-р хороолол"
7633596,"УБ — Сонгинохайрхан, 1-р хороолол"
7553438,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 20"
7535927,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 20"
7428650,"УБ — Баянгол, 6-р бичил"
7428650,"УБ — Баянгол, 6-р бичил"
7581369,УБ — Сүхбаатар
7602320,"УБ — Баянзүрх, 13-р хороолол"
7061802,"УБ — Сонгинохайрхан, 21-р хороолол"
7062221,"УБ — Сонгинохайрхан, 21-р хороолол"
7531127,"УБ — Баянгол, 6-р бичил"
7561778,УБ — Сүхбаатар
7590739,"УБ — Баянгол, 6-р бичил"
7589749,"УБ — Баянгол, 6-р бичил"
7573638,"УБ — Баянзүрх, 13-р хороолол"
7573638,"УБ — Баянзүрх, 13-р хороолол"
2303695,"УБ — Сүхбаатар, 11-р хороолол"
6463346,"УБ — Сонгинохайрхан, Орбит"
7512790,УБ — Сүхбаатар
7638887,"УБ — Баянгол, Баянгол, Хороо 18"
7526728,УБ — Сүхбаатар
7520190,"УБ — Баянгол, 6-р бичил"
7526728,УБ — Сүхбаатар
7636208,"УБ — Сонгинохайрхан, Москва хороолол"
7604877,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 6"
7504324,"УБ — Баянзүрх, Баянзүрх, Хороо 18"
7502476,"УБ — Сонгинохайрхан, 1-р хороолол"
7561543,"УБ — Сонгинохайрхан, 5 шар"
7535206,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
7323030,"УБ — Чингэлтэй, Чингэлтэй"
1327550,"УБ — Баянзүрх, 15-р хороолол"
7542562,УБ — Сүхбаатар
7595929,"УБ — Баянгол, Баянгол, Хороо 12"
7578972,"УБ — Баянзүрх, 15-р хороолол"
7529921,"УБ — Чингэлтэй, Чингэлтэй, Хороо 4"
7589285,"УБ — Баянзүрх, 13-р хороолол"
7609123,"УБ — Баянзүрх, Баянзүрх, Хороо 15"
7571566,"УБ — Чингэлтэй, Баянбүрд"
7559928,"УБ — Баянзүрх, 13-р хороолол"
7271004,УБ — Сүхбаатар
7570708,"УБ — Баянзүрх, Баянзүрх, Хороо 8"
7602442,"Дархан-Уул, Дархан-Уул"
7371205,"УБ — Баянгол, Баянгол, Хороо 18"
7601940,"УБ — Баянгол, 10-р хороолол"
7488059,"УБ — Сонгинохайрхан, 21-р хороолол"
7541135,"УБ — Баянгол, 6-р бичил"
7113011,"УБ — Баянзүрх, 16-р хороолол"
7541108,"УБ — Баянгол, 6-р бичил"
7573397,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
7606956,УБ — Сүхбаатар
7188293,"УБ — Чингэлтэй, Чингэлтэй, Хороо 6"
7463730,"УБ — Чингэлтэй, Чингэлтэй, Хороо 6"
7463730,"УБ — Чингэлтэй, Чингэлтэй, Хороо 6"
7590634,"УБ — Сүхбаатар, Сүхбаатар, Хороо 10"
7507242,"УБ — Баянзүрх, 13-р хороолол"
7554470,"УБ — Сүхбаатар, Сүхбаатар, Хороо 6"
7590266,"УБ — Сонгинохайрхан, 1-р хороолол"
7619919,УБ — Сүхбаатар
7638627,"УБ — Сонгинохайрхан, 1-р хороолол"
7616437,УБ — Сүхбаатар
7542872,УБ — Сүхбаатар
7542872,"УБ — Баянгол, 6-р бичил"
7621592,"УБ — Баянгол, 6-р бичил"
7623632,"УБ — Баянзүрх, Сансар"
7582335,"УБ — Баянзүрх, Сансар"
7593174,УБ — Сүхбаатар
7555378,"УБ — Баянгол, Баянгол, Хороо 4"
7575587,"УБ — Баянгол, 10-р хороолол"
7610549,"УБ — Баянгол, 6-р бичил"
7591936,"УБ — Сонгинохайрхан, 1-р хороолол"
7551198,"УБ — Баянгол, 6-р бичил"
7611749,"УБ — Баянзүрх, 13-р хороолол"
7510526,"УБ — Хан-Уул, 120 мянгат"
7510526,"УБ — Хан-Уул, 120 мянгат"
7543570,"УБ — Сүхбаатар, Сүхбаатар, Хороо 11"
7623284,"УБ — Баянзүрх, 13-р хороолол"
7275719,"УБ — Сүхбаатар, 5-р хороолол"
7264524,"УБ — Баянгол, Төмөр зам"
7264524,"УБ — Баянгол, Төмөр зам"
7264524,"УБ — Баянгол, Төмөр зам"
7585327,"УБ — Сонгинохайрхан, 1-р хороолол"
7339199,"УБ — Чингэлтэй, Чингэлтэй, Хороо 6"
7577535,"УБ — Сүхбаатар, Сүхбаатар, Хороо 9"
7598769,"УБ — Чингэлтэй, Чингэлтэй"
6189112,"УБ — Хан-Уул, 19-р хороолол"
7309183,УБ — Сүхбаатар
5875682,"УБ — Сүхбаатар, 5-р хороолол"
7313810,"УБ — Баянгол, Төмөр зам"
7590015,"УБ — Баянзүрх, 13-р хороолол"
7588904,"УБ — Баянзүрх, 13-р хороолол"
7585415,"УБ — Баянзүрх, 13-р хороолол"
7569601,УБ — Сүхбаатар
7569601,УБ — Сүхбаатар
7569601,УБ — Сүхбаатар
7627816,"УБ — Сүхбаатар, Сүхбаатар, Хороо 7"
7593724,"УБ — Сүхбаатар, Сүхбаатар, Хороо 3"
7636543,"УБ — Сүхбаатар, 5-р хороолол"
7338909,УБ — Сүхбаатар
6949369,УБ — Чингэлтэй
6949369,УБ — Чингэлтэй
7617191,"УБ — Чингэлтэй, Чингэлтэй, Хороо 3"
7617095,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 20"
7542557,"УБ — Баянгол, 3, 4 хороолол"
7542557,"УБ — Баянгол, 3, 4 хороолол"
7597216,УБ — Сүхбаатар
7619972,"УБ — Сонгинохайрхан, 21-р хороолол"
6956506,"УБ — Сонгинохайрхан, 21-р хороолол"
7638581,"УБ — Баянгол, 3, 4 хороолол"
7529173,УБ — Сүхбаатар
6848130,"УБ — Сонгинохайрхан, 1-р хороолол"
7454288,"УБ — Сонгинохайрхан, 21-р хороолол"
7637065,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 20"
7607869,"УБ — Сонгинохайрхан, 1-р хороолол"
7533546,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 29"
7548591,"УБ — Сонгинохайрхан, 1-р хороолол"
7638343,"УБ — Баянгол, 3, 4 хороолол"
7596265,"УБ — Баянгол, 6-р бичил"
7529123,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 16"
7497969,"УБ — Сонгинохайрхан, 1-р хороолол"
7610927,УБ — Сүхбаатар
7503025,"УБ — Хан-Уул, 19-р хороолол"
7624250,"УБ — Баянгол, 6-р бичил"
7539917,"УБ — Чингэлтэй, 40, 50 мянгат"
7560618,"УБ — Сонгинохайрхан, 1-р хороолол"
7583625,"УБ — Баянгол, 3, 4 хороолол"
7370409,"УБ — Сонгинохайрхан, 1-р хороолол"
7216633,"УБ — Баянгол, 6-р бичил"
7594720,"УБ — Сонгинохайрхан, 1-р хороолол"
7631602,"УБ — Баянгол, 3, 4 хороолол"
3710350,"УБ — Сүхбаатар, 100 айл"
7610192,"УБ — Сүхбаатар, Бага тойрог"
7545919,"УБ — Чингэлтэй, Чингэлтэй, Хороо 1"
7545031,"УБ — Баянзүрх, Сансар"
7565367,"УБ — Баянзүрх, Баянзүрх, Хороо 22"
7607923,"УБ — Баянзүрх, 16-р хороолол"
7537760,"УБ — Баянзүрх, 16-р хороолол"
6577753,"УБ — Сонгинохайрхан, 21-р хороолол"
7613334,УБ — Сүхбаатар
7581696,УБ — Сүхбаатар
7615346,"УБ — Баянгол, Төмөр зам"
7636395,"УБ — Баянгол, Төмөр зам"
7579996,"УБ — Баянгол, Баянгол, Хороо 20"
7619142,"УБ — Чингэлтэй, Чингэлтэй, Хороо 6"
7592957,"УБ — Баянгол, 3, 4 хороолол"
7619102,УБ — Сүхбаатар
7619980,"УБ — Баянгол, Баянгол, Хороо 12"
7489602,"УБ — Баянзүрх, 15-р хороолол"
7548558,"УБ — Баянзүрх, 13-р хороолол"
7594542,"УБ — Сүхбаатар, Сүхбаатар, Хороо 10"
7610491,УБ — Сүхбаатар
7285306,УБ — Сүхбаатар
7600335,УБ — Сүхбаатар
7553745,"УБ — Баянзүрх, Баянзүрх, Хороо 16"
7621730,"УБ — Баянзүрх, Сансар"
7621730,"УБ — Баянзүрх, Сансар"
7524795,"УБ — Баянгол, 3, 4 хороолол"
7588355,"УБ — Баянгол, 6-р бичил"
7438441,"УБ — Сонгинохайрхан, 21-р хороолол"
7621665,УБ — Сүхбаатар
7438441,"УБ — Сонгинохайрхан, 21-р хороолол"
7534189,"УБ — Сүхбаатар, Сүхбаатар, Хороо 9"
7569542,"УБ — Сонгинохайрхан, 5 шар"
7578298,"УБ — Сүхбаатар, 220 мянгат"
7277905,"УБ — Сонгинохайрхан, 21-р хороолол"
7569345,"УБ — Сонгинохайрхан, 1-р хороолол"
7589611,"УБ — Баянзүрх, Сансар"
7320673,"УБ — Сонгинохайрхан, 1-р хороолол"
7320673,"УБ — Сонгинохайрхан, 1-р хороолол"
7334329,"УБ — Сонгинохайрхан, 5 шар"
7608943,"УБ — Баянгол, Төмөр зам"
7635204,"УБ — Налайх, Налайх, Хороо 1"
7608943,"УБ — Баянгол, Төмөр зам"
7612736,УБ — Сүхбаатар
7601162,"УБ — Баянгол, Төмөр зам"
7553742,"УБ — Баянзүрх, 13-р хороолол"
7604744,"УБ — Сүхбаатар, 100 айл"
7340649,"УБ — Баянзүрх, 16-р хороолол"
7603837,"УБ — Сонгинохайрхан, 1-р хороолол"
7538007,"УБ — Баянгол, 6-р бичил"
7150957,"УБ — Баянзүрх, Сансар"
7636305,"УБ — Баянгол, 3, 4 хороолол"
7542190,"УБ — Сүхбаатар, Сүхбаатар, Хороо 10"
7576582,УБ — Сүхбаатар
7571890,"УБ — Баянзүрх, Баянзүрх, Хороо 25"
7334255,"УБ — Сонгинохайрхан, 1-р хороолол"
7334255,"УБ — Сонгинохайрхан, 1-р хороолол"
7609653,"УБ — Сонгинохайрхан, 1-р хороолол"
7612154,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
7617020,"УБ — Сүхбаатар, 11-р хороолол"
7524235,"УБ — Хан-Уул, 19-р хороолол"
7555207,"УБ — Сүхбаатар, 220 мянгат"
7338502,"УБ — Сүхбаатар, 5-р хороолол"
7130985,"УБ — Баянгол, 6-р бичил"
7566990,"УБ — Баянгол, 6-р бичил"
7018125,"УБ — Баянзүрх, 15-р хороолол"
7617020,"УБ — Сүхбаатар, 11-р хороолол"
7595898,УБ — Сүхбаатар
7531661,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 14"
7388574,"УБ — Баянгол, 3, 4 хороолол"
7529047,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 13"
7579523,"УБ — Сонгинохайрхан, 1-р хороолол"
7264068,"УБ — Баянзүрх, 15-р хороолол"
7612523,"УБ — Баянзүрх, 15-р хороолол"
7366459,"УБ — Сонгинохайрхан, 1-р хороолол"
7592340,"УБ — Баянгол, 3, 4 хороолол"
7636817,"УБ — Баянгол, 6-р бичил"
7571894,"УБ — Баянгол, 3, 4 хороолол"
7632996,"УБ — Сүхбаатар, 11-р хороолол"
7493984,"УБ — Баянгол, 6-р бичил"
7573759,"УБ — Баянгол, 3, 4 хороолол"
7574206,"УБ — Хан-Уул, 19-р хороолол"
7346146,"УБ — Сүхбаатар, 11-р хороолол"
7535407,"УБ — Сүхбаатар, 220 мянгат"
7568515,УБ — Сүхбаатар
7514182,"УБ — Баянгол, 10-р хороолол"
6919459,"УБ — Баянзүрх, 13-р хороолол"
7571598,"УБ — Баянгол, 10-р хороолол"
7514606,"УБ — Баянзүрх, Баянзүрх, Хороо 25"
7527845,УБ — Сүхбаатар
7569334,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
6853711,"УБ — Сүхбаатар, 11-р хороолол"
7592776,УБ — Сүхбаатар
7597745,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
7535393,УБ — Сүхбаатар
7594361,"УБ — Баянзүрх, Гачуурт"
7594361,"УБ — Баянзүрх, Гачуурт"
7593014,УБ — Сүхбаатар
7285230,"УБ — Баянзүрх, 13-р хороолол"
7606305,"УБ — Баянзүрх, Сансар"
7609334,УБ — Сүхбаатар
7490530,"УБ — Баянгол, 10-р хороолол"
7391122,"УБ — Сонгинохайрхан, 21-р хороолол"
7626020,"УБ — Сонгинохайрхан, 21-р хороолол"
7632119,"УБ — Баянзүрх, 16-р хороолол"
7459220,"УБ — Баянзүрх, 15-р хороолол"
7561636,"УБ — Баянзүрх, Амгалан"
7616223,"УБ — Баянзүрх, Амгалан"
7561636,"УБ — Баянзүрх, Амгалан"
7638956,"УБ — Баянзүрх, Баянзүрх, Хороо 12"
7537001,"УБ — Баянзүрх, Амгалан"
7616227,"УБ — Сүхбаатар, Дөлгөөн нуур"
7537001,"УБ — Баянзүрх, Амгалан"
7541050,УБ — Сүхбаатар
7546155,"УБ — Сонгинохайрхан, 21-р хороолол"
7626440,"УБ — Баянзүрх, Амгалан"
7622694,"УБ — Баянзүрх, 13-р хороолол"
7613730,"УБ — Баянгол, Төмөр зам"
7637863,"УБ — Баянзүрх, 13-р хороолол"
7572436,"УБ — Сонгинохайрхан, 1-р хороолол"
7597543,"УБ — Сүхбаатар, 5-р хороолол"
7570904,"УБ — Сонгинохайрхан, 1-р хороолол"
7578551,"УБ — Сүхбаатар, Бага тойрог"
7569622,УБ — Хан-Уул
7602416,"УБ — Сонгинохайрхан, 5 шар"
7057151,УБ — Баянгол
6980158,"УБ — Баянгол, 6-р бичил"
7614429,"УБ — Баянгол, 6-р бичил"
7057154,"УБ — Баянгол, 3, 4 хороолол"
7625618,УБ — Сүхбаатар
7581396,"УБ — Сонгинохайрхан, 1-р хороолол"
7568401,"УБ — Баянгол, 3, 4 хороолол"
7514781,"УБ — Баянгол, 10-р хороолол"
7587649,"УБ — Сүхбаатар, 100 айл"
7575698,"УБ — Сүхбаатар, 100 айл"
7607953,"УБ — Сүхбаатар, 100 айл"
7627298,"УБ — Сүхбаатар, 11-р хороолол"
7556432,УБ — Сүхбаатар
7528781,"УБ — Баянгол, 10-р хороолол"
6719734,"УБ — Баянгол, 3, 4 хороолол"
7603699,"УБ — Сүхбаатар, Сүхбаатар, Хороо 10"
7537491,"УБ — Чингэлтэй, Чингэлтэй, Хороо 5"
7590396,"УБ — Сонгинохайрхан, 1-р хороолол"
7541779,"УБ — Хан-Уул, 19-р хороолол"
7347893,"УБ — Баянзүрх, 15-р хороолол"
7615315,"УБ — Сүхбаатар, 5-р хороолол"
7507384,"УБ — Сүхбаатар, 220 мянгат"
7506324,"УБ — Сүхбаатар, 220 мянгат"
7497846,"УБ — Сүхбаатар, 11-р хороолол"
7270128,УБ — Сүхбаатар
7587380,"УБ — Сүхбаатар, 5-р хороолол"
7546753,"УБ — Баянгол, Баянгол, Хороо 20"
7636668,"УБ — Чингэлтэй, Чингэлтэй, Хороо 1"
7007427,"УБ — Сүхбаатар, Сүхбаатар, Хороо 4"
7613758,"УБ — Сүхбаатар, 220 мянгат"
7457217,УБ — Баянгол
7555012,"УБ — Баянгол, Баянгол, Хороо 20"
7562765,"УБ — Баянгол, Баянгол, Хороо 20"
7546649,УБ — Сүхбаатар
7198705,УБ — Сүхбаатар
7593696,УБ — Сүхбаатар
7590422,"УБ — Налайх, Налайх, Хороо 1"
7531500,"УБ — Сонгинохайрхан, 21-р хороолол"
7434768,"УБ — Баянгол, 3, 4 хороолол"
7544661,УБ — Сүхбаатар
7453944,"УБ — Баянгол, Баянгол, Хороо 3"
7608991,"УБ — Баянгол, Ханбүргэдэй"
7467859,"УБ — Баянзүрх, 15-р хороолол"
7618075,УБ — Сүхбаатар
7545831,"УБ — Баянзүрх, 16-р хороолол"
6139390,"УБ — Баянгол, 6-р бичил"
7503680,"УБ — Баянгол, Баруун 4 зам"
7492536,"УБ — Сонгинохайрхан, 21-р хороолол"
7627114,"УБ — Сүхбаатар, 100 айл"
7600508,"УБ — Налайх, Налайх, Хороо 5"
7182912,"УБ — Сонгинохайрхан, 1-р хороолол"
7534085,"УБ — Баянзүрх, Баянзүрх, Хороо 5"
6823045,"УБ — Баянзүрх, Зүүн 4 зам"
7602856,УБ — Сүхбаатар
7482462,"УБ — Баянгол, 25-р эмийн сан"
7482462,"УБ — Баянгол, 25-р эмийн сан"
7482462,"УБ — Баянгол, 25-р эмийн сан"
7570947,"УБ — Баянгол, 6-р бичил"
7559382,"УБ — Баянзүрх, 13-р хороолол"
7586684,"УБ — Сонгинохайрхан, 1-р хороолол"
7599685,"УБ — Баянгол, Төмөр зам"
7541012,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 16"
7527575,"УБ — Хан-Уул, 120 мянгат"
7632208,"УБ — Хан-Уул, 19-р хороолол"
7586700,"УБ — Сонгинохайрхан, 1-р хороолол"
6771261,"УБ — Сонгинохайрхан, 1-р хороолол"
7613740,"УБ — Чингэлтэй, 40, 50 мянгат"
7613740,"УБ — Чингэлтэй, 40, 50 мянгат"
7568939,"УБ — Баянгол, Баянгол, Хороо 15"
7608125,"УБ — Сонгинохайрхан, 21-р хороолол"
7620270,"УБ — Баянгол, 10-р хороолол"
7615733,УБ — Сүхбаатар
7520859,"УБ — Баянгол, 10-р хороолол"
7466747,"УБ — Баянзүрх, Баянзүрх, Хороо 6"
7623195,"УБ — Сүхбаатар, 5-р хороолол"
7623195,"УБ — Баянгол, 3, 4 хороолол"
7572293,"УБ — Баянзүрх, Баянзүрх, Хороо 4"
7572293,"УБ — Баянзүрх, Баянзүрх, Хороо 4"
7572293,"УБ — Баянзүрх, Баянзүрх, Хороо 4"
7555908,"УБ — Баянгол, 10-р хороолол"
7591939,"УБ — Баянгол, Төмөр зам"
7593311,"Дорноговь, Дорноговь"
7608704,УБ — Сүхбаатар
7539174,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 12"
7556583,"Дархан-Уул, Дархан-Уул"
7556583,"Дархан-Уул, Дархан-Уул"
7640157,"УБ — Чингэлтэй, Чингэлтэй, Хороо 6"
7353649,"УБ — Баянзүрх, Сансар"
5914541,"УБ — Баянгол, 10-р хороолол"
6987519,"УБ — Сонгинохайрхан, 1-р хороолол"
7452213,"УБ — Баянгол, 3, 4 хороолол"
7604254,"УБ — Баянгол, Төмөр зам"
7037665,"УБ — Баянгол, 6-р бичил"
7445646,УБ — Сүхбаатар
7511928,"УБ — Сонгинохайрхан, 1-р хороолол"
7546976,УБ — Сүхбаатар
7475508,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
7465634,"УБ — Чингэлтэй, Чингэлтэй, Хороо 5"
7074621,"УБ — Баянзүрх, 13-р хороолол"
7562189,"УБ — Хан-Уул, 19-р хороолол"
7564752,"УБ — Баянзүрх, 13-р хороолол"
7418780,"УБ — Баянгол, Төмөр зам"
7635658,УБ — Сүхбаатар
7335415,"УБ — Сүхбаатар, 100 айл"
7595942,УБ — Сүхбаатар
7154321,"УБ — Сүхбаатар, Бага тойрог"
7154321,"УБ — Сүхбаатар, Бага тойрог"
7559501,"УБ — Баянзүрх, 13-р хороолол"
7633523,"УБ — Баянзүрх, 13-р хороолол"
7603938,"УБ — Сүхбаатар, 5-р хороолол"
7563533,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
7629048,"УБ — Баянзүрх, 13-р хороолол"
7507469,УБ — Сүхбаатар
7593003,"УБ — Сүхбаатар, 220 мянгат"
7565126,"УБ — Сүхбаатар, 5-р хороолол"
7064231,"УБ — Хан-Уул, 19-р хороолол"
7617402,"УБ — Сүхбаатар, Сүхбаатар, Хороо 3"
7617402,"УБ — Сүхбаатар, Сүхбаатар, Хороо 3"
7617402,"УБ — Сүхбаатар, Сүхбаатар, Хороо 3"
7616991,"УБ — Сүхбаатар, Сүхбаатар, Хороо 3"
7568650,"УБ — Чингэлтэй, Чингэлтэй, Хороо 5"
7600939,УБ — Сүхбаатар
7594924,"УБ — Сүхбаатар, 5-р хороолол"
6877538,"УБ — Баянзүрх, 13-р хороолол"
6821353,"УБ — Сүхбаатар, Бага тойрог"
7548169,"УБ — Баянгол, 6-р бичил"
7635242,"УБ — Баянзүрх, 13-р хороолол"
7576425,УБ — Сүхбаатар
7576425,УБ — Сүхбаатар
7620306,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
7562893,УБ — Сүхбаатар
7566526,"УБ — Сонгинохайрхан, Орбит"
7500239,"УБ — Баянзүрх, Зүүн 4 зам"
7500239,"УБ — Баянзүрх, Зүүн 4 зам"
7614457,УБ — Сүхбаатар
7546821,"УБ — Баянгол, 10-р хороолол"
7626714,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 19"
6891656,УБ — Налайх
7564549,"УБ — Хан-Уул, 19-р хороолол"
7578813,"УБ — Баянзүрх, 13-р хороолол"
7231206,"УБ — Сүхбаатар, 220 мянгат"
7601700,"УБ — Сонгинохайрхан, 1-р хороолол"
7615594,УБ — Сүхбаатар
7570834,УБ — Хан-Уул
7511187,"УБ — Сүхбаатар, Бага тойрог"
7619522,УБ — Сүхбаатар
7619522,УБ — Сүхбаатар
7570338,"УБ — Хан-Уул, 19-р хороолол"
7154134,"УБ — Баянгол, 6-р бичил"
7542139,"УБ — Баянгол, Баянгол, Хороо 18"
7488124,"УБ — Баянгол, 3, 4 хороолол"
7600929,"УБ — Баянзүрх, 13-р хороолол"
7617683,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
7617683,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
7542784,"УБ — Сонгинохайрхан, Москва хороолол"
7523835,"УБ — Баянгол, Төмөр зам"
7621424,УБ — Сүхбаатар
7545304,УБ — Сүхбаатар
6978986,"УБ — Баянзүрх, Офицер"
7520821,"УБ — Сонгинохайрхан, Баянхошуу"
7531916,"УБ — Сүхбаатар, 11-р хороолол"
7535493,"УБ — Баянзүрх, 13-р хороолол"
7535493,"УБ — Баянзүрх, 13-р хороолол"
7535493,"УБ — Баянзүрх, 13-р хороолол"
7483160,"УБ — Сонгинохайрхан, 1-р хороолол"
7370046,"УБ — Баянзүрх, 16-р хороолол"
7343771,"УБ — Сүхбаатар, 11-р хороолол"
7554914,УБ — Сүхбаатар
7555566,"УБ — Хан-Уул, 19-р хороолол"
7524566,УБ — Сүхбаатар
7524566,"УБ — Сонгинохайрхан, 21-р хороолол"
7547684,"УБ — Баянгол, 10-р хороолол"
